"","Date","year","month","day","max_tmp","min_tmp","mean_tmp","mean_RH","mean_DP","mean_press","mean_Wind_speed","Heat_Deg_days","Cold_Deg_days","spd_max_gust","precipitation","rain"
"22",2013-03-30,2013,3,30,-0.252943370720902,-0.492413144540439,-0.347275712250817,0.558836114711168,-0.653509497846478,0.978015269949516,0.218433179739608,0.346511627906977,0,0.297872340425532,0,0
"23",2013-03-31,2013,3,31,-0.0122178392447166,-0.24535087208015,-0.106478649990788,0.583133337098845,-0.339220320142239,0.970285463811945,0.367381286294369,0.276744186046512,0,0.553191489361702,5.2,1
"24",2013-04-01,2013,4,1,-0.44552379590185,-0.637242752534401,-0.380366377692554,0.729139922978177,-0.33838809260711,0.961994610214827,0.678341013948633,0.402325581395349,0,0.787234042553192,1.2,1
"25",2013-04-02,2013,4,2,-1.01524088706216,-0.850227470172581,-0.933154652432133,0.485665383003851,-1.29899440123921,0.968838230779426,0.701382488457245,0.509302325581395,0,0.659574468085106,0,0
"26",2013-04-03,2013,4,3,-0.79056372435105,-0.679839696062037,-0.750633508185557,0.463842533196406,-1.16748704259188,0.974918772485752,0.708755760494655,0.448837209302326,0,0.702127659574468,0,0
"27",2013-04-04,2013,4,4,-0.236895001955823,-0.628723363828874,-0.397782517469129,0.451433461668806,-0.886040028547505,0.97728431919226,0.522580645199822,0.36046511627907,0,0.553191489361702,0,0
"28",2013-04-06,2013,4,6,-0.78253953996851,-0.807630526644945,-0.781982559683076,0.407787762053915,-1.35181002455118,0.983123888333313,0.370506912469715,0.467441860465116,0,0.340425531914894,0,0
"29",2013-04-07,2013,4,7,0.076048188963218,-0.24535087208015,-0.0971799458316355,0.543431750141207,-0.391203716174298,0.970938708628023,0.573271889516923,0.258139534883721,0,0.553191489361702,0.8,1
"30",2013-04-08,2013,4,8,-0.236895001955823,0.001711400380139,-0.142461909133695,0.634574240513479,-0.24374533086207,0.976934908972613,0.353917050717339,0.286046511627907,0,0.382978723404255,2.6,1
"31",2013-04-09,2013,4,9,-0.28504010825106,-0.126079430202769,-0.198541879006946,0.887034659820282,0.105759399748556,0.973288191139439,0.42304147468557,0.297674418604651,0,0.404255319148936,13,1
"32",2013-04-10,2013,4,10,-0.172701526895507,0.0613471213188294,-0.059561084034613,0.703038082978177,-0.0619036200935117,0.974344453895924,0.236866359390737,0.293023255813953,0,0.340425531914894,0,0
"33",2013-04-11,2013,4,11,-0.646128405465338,-0.373141702663058,-0.544774736685185,0.442447582336329,-1.02782693781241,0.980324590045423,0.376958525447149,0.393023255813953,0,0.340425531914894,0,0
"34",2013-04-14,2013,4,14,-0.260967555103441,-0.100521264086187,-0.226756025354713,0.747967479640565,-0.140949821878962,0.975673819535646,0.390783410240795,0.302325581395349,0,0.361702127659574,0,0
"35",2013-04-15,2013,4,15,0.116169110875916,-0.330544759135422,-0.0404033303974167,0.626444159178434,-0.201209258167671,0.982987336891695,0.275576036812946,0.27906976744186,0,0.340425531914894,0,0
"36",2013-04-16,2013,4,16,0.164314217171153,0.376564503423336,0.244873037979211,0.747539580693196,0.326592510543696,0.974525183319879,0.513364055263658,0.190697674418605,0,0.531914893617021,9,1
"37",2013-04-17,2013,4,17,0.076048188963218,0.001711400380139,0.0438907859071986,0.4801026957638,-0.431612985233978,0.984172118992253,0.303225806400238,0.223255813953488,0,0.276595744680851,0,0
"38",2013-04-18,2013,4,18,0.37294301111718,0.044308343907775,0.146994333026727,0.527599486521181,-0.19022077269326,0.977822491897297,0.534562212094714,0.183720930232558,0,0.553191489361702,0.6,1
"39",2013-04-19,2013,4,19,0.766128045861616,0.299890005073591,0.599813966047322,0.738553701360719,0.666172157497272,0.961560859597335,0.756682027631829,0.0930232558139535,0,0.872340425531915,3.8,1
"40",2013-04-20,2013,4,20,-0.309112661398679,-0.236831483374623,-0.220486215055209,0.670945656790757,-0.254024881734859,0.970195710206393,0.785253456279097,0.316279069767442,0,0.765957446808511,0.8,1
"41",2013-04-21,2013,4,21,-0.437499611519311,-0.475374367129384,-0.461525588847417,0.43816859224647,-0.971112173936305,0.994084123522537,0.300460829441509,0.372093023255814,0,0.319148936170213,0,0
"42",2013-04-22,2013,4,22,0.172338401553692,-0.30498659301884,-0.0153240891994017,0.387676508344031,-0.752051399560146,0.994786960492548,0.348387096799881,0.26046511627907,0,0.382978723404255,0,0
